ItemID,Description,TrendType,ds,CustomerName,y
FF0006,Frozen Pizza,Regular,2025-04-01,WholeChoice Market,647
FF0006,Frozen Pizza,Regular,2025-04-01,FreshMart Grocery,1292
FF0006,Frozen Pizza,Regular,2025-05-01,HealthFoods Market,1027
FF0006,Frozen Pizza,Regular,2025-05-01,Neighborhood Fresh,255
FF0006,Frozen Pizza,Regular,2025-05-01,BudgetMart,199
FF0006,Frozen Pizza,Regular,2025-05-01,Metro SuperMart,93
FF0006,Frozen Pizza,Regular,2025-05-01,FamilyGrocer,109
FF0006,Frozen Pizza,Regular,2025-05-01,FreshMart Grocery,883
FF0006,Frozen Pizza,Regular,2025-05-01,DailyFresh Foods,1171
FF0006,Frozen Pizza,Regular,2025-05-01,Township Grocer,509
FF0006,Frozen Pizza,Regular,2025-05-01,QuickShop Retail,657
FF0006,Frozen Pizza,Regular,2025-05-01,UrbanEats Superstore,1164
FF0006,Frozen Pizza,Regular,2025-05-01,SuperSaver Foods,17
FF0006,Frozen Pizza,Regular,2025-05-01,MegaMart Wholesale,392
FF0006,Frozen Pizza,Regular,2025-05-01,Green Valley Foods,3634
FF0006,Frozen Pizza,Regular,2025-06-01,FamilyGrocer,65
FF0006,Frozen Pizza,Regular,2025-06-01,FreshMart Grocery,742
FF0006,Frozen Pizza,Regular,2025-06-01,Township Grocer,390
FF0006,Frozen Pizza,Regular,2025-06-01,HealthFoods Market,1347
FF0006,Frozen Pizza,Regular,2025-06-01,DailyFresh Foods,129
FF0006,Frozen Pizza,Regular,2025-06-01,Metro SuperMart,784
FF0006,Frozen Pizza,Regular,2025-06-01,Neighborhood Fresh,1211
FF0006,Frozen Pizza,Regular,2025-06-01,WholeChoice Market,1924
FF0006,Frozen Pizza,Regular,2025-06-01,SuperSaver Foods,764
FF0006,Frozen Pizza,Regular,2025-06-01,MegaMart Wholesale,457
FF0006,Frozen Pizza,Regular,2025-06-01,UrbanEats Superstore,639
FF0006,Frozen Pizza,Regular,2025-06-01,Green Valley Foods,1351
FF0006,Frozen Pizza,Regular,2025-07-01,QuickShop Retail,60
FF0006,Frozen Pizza,Regular,2025-07-01,Township Grocer,574
FF0006,Frozen Pizza,Regular,2025-07-01,Neighborhood Fresh,3986
FF0006,Frozen Pizza,Regular,2025-07-01,MegaMart Wholesale,26
FF0006,Frozen Pizza,Regular,2025-07-01,FamilyGrocer,2024
FF0006,Frozen Pizza,Regular,2025-07-01,Green Valley Foods,279
FF0006,Frozen Pizza,Regular,2025-07-01,BudgetMart,1096
FF0006,Frozen Pizza,Regular,2025-07-01,HealthFoods Market,816
FF0006,Frozen Pizza,Regular,2025-07-01,Metro SuperMart,448
FF0006,Frozen Pizza,Regular,2025-07-01,FreshMart Grocery,718
FF0006,Frozen Pizza,Regular,2025-08-01,BudgetMart,2388
FF0006,Frozen Pizza,Regular,2025-08-01,DailyFresh Foods,179
FF0006,Frozen Pizza,Regular,2025-08-01,Organic Valley Market,1102
FF0006,Frozen Pizza,Regular,2025-08-01,Metro SuperMart,8
FF0006,Frozen Pizza,Regular,2025-08-01,FreshMart Grocery,550
FF0006,Frozen Pizza,Regular,2025-08-01,FamilyGrocer,640
FF0006,Frozen Pizza,Regular,2025-08-01,WholeChoice Market,707
FF0006,Frozen Pizza,Regular,2025-08-01,Neighborhood Fresh,1667
FF0006,Frozen Pizza,Regular,2025-08-01,SuperSaver Foods,690
FF0006,Frozen Pizza,Regular,2025-08-01,HealthFoods Market,835
FF0006,Frozen Pizza,Regular,2025-08-01,MegaMart Wholesale,380
FF0006,Frozen Pizza,Regular,2025-08-01,UrbanEats Superstore,655
FF0006,Frozen Pizza,Regular,2025-08-01,Green Valley Foods,361
FF0006,Frozen Pizza,Regular,2025-09-01,Organic Valley Market,134
FF0006,Frozen Pizza,Regular,2025-09-01,Green Valley Foods,188
FF0006,Frozen Pizza,Regular,2025-09-01,Township Grocer,871
FF0006,Frozen Pizza,Regular,2025-09-01,FreshMart Grocery,329
FF0006,Frozen Pizza,Regular,2025-09-01,UrbanEats Superstore,755
FF0006,Frozen Pizza,Regular,2025-09-01,BudgetMart,584
FF0006,Frozen Pizza,Regular,2025-09-01,Neighborhood Fresh,929
FF0006,Frozen Pizza,Regular,2025-09-01,FamilyGrocer,1601
FF0006,Frozen Pizza,Regular,2025-09-01,MegaMart Wholesale,1465
FF0006,Frozen Pizza,Regular,2025-09-01,DailyFresh Foods,858
FF0006,Frozen Pizza,Regular,2025-09-01,QuickShop Retail,2014
FF0006,Frozen Pizza,Regular,2025-10-01,Neighborhood Fresh,634
FF0006,Frozen Pizza,Regular,2025-10-01,FreshMart Grocery,489
FF0006,Frozen Pizza,Regular,2025-10-01,Township Grocer,732
FF0006,Frozen Pizza,Regular,2025-10-01,QuickShop Retail,1753
FF0006,Frozen Pizza,Regular,2025-10-01,Metro SuperMart,502
FF0006,Frozen Pizza,Regular,2025-10-01,Green Valley Foods,574
FF0006,Frozen Pizza,Regular,2025-10-01,WholeChoice Market,62
FF0006,Frozen Pizza,Regular,2025-10-01,MegaMart Wholesale,835
FF0006,Frozen Pizza,Regular,2025-10-01,SuperSaver Foods,337
FF0006,Frozen Pizza,Regular,2025-10-01,HealthFoods Market,2484
FF0006,Frozen Pizza,Regular,2025-10-01,UrbanEats Superstore,1144
FF0006,Frozen Pizza,Regular,2025-10-01,DailyFresh Foods,488
FF0006,Frozen Pizza,Regular,2025-11-01,HealthFoods Market,105
FF0006,Frozen Pizza,Regular,2025-11-01,QuickShop Retail,2
FF0006,Frozen Pizza,Regular,2025-11-01,FamilyGrocer,898
FF0006,Frozen Pizza,Regular,2025-11-01,Green Valley Foods,640
FF0006,Frozen Pizza,Regular,2025-11-01,Neighborhood Fresh,796
FF0006,Frozen Pizza,Regular,2025-11-01,Organic Valley Market,1396
FF0006,Frozen Pizza,Regular,2025-11-01,DailyFresh Foods,919
FF0006,Frozen Pizza,Regular,2025-11-01,UrbanEats Superstore,169
FF0006,Frozen Pizza,Regular,2025-11-01,SuperSaver Foods,395
FF0006,Frozen Pizza,Regular,2025-11-01,FreshMart Grocery,2090
FF0006,Frozen Pizza,Regular,2025-11-01,WholeChoice Market,1299
FF0006,Frozen Pizza,Regular,2025-11-01,MegaMart Wholesale,719
FF0006,Frozen Pizza,Regular,2025-11-01,Township Grocer,261
FF0006,Frozen Pizza,Regular,2025-12-01,Green Valley Foods,228
FF0006,Frozen Pizza,Regular,2025-12-01,FamilyGrocer,369
FF0006,Frozen Pizza,Regular,2025-12-01,SuperSaver Foods,2802
FF0006,Frozen Pizza,Regular,2025-12-01,FreshMart Grocery,882
FF0006,Frozen Pizza,Regular,2025-12-01,MegaMart Wholesale,1055
FF0006,Frozen Pizza,Regular,2025-12-01,Organic Valley Market,270
FF0006,Frozen Pizza,Regular,2025-12-01,Township Grocer,515
FF0006,Frozen Pizza,Regular,2025-12-01,Neighborhood Fresh,360
FF0006,Frozen Pizza,Regular,2025-12-01,DailyFresh Foods,318
FF0006,Frozen Pizza,Regular,2025-12-01,Metro SuperMart,1399
FF0006,Frozen Pizza,Regular,2025-12-01,BudgetMart,408
FF0006,Frozen Pizza,Regular,2025-12-01,UrbanEats Superstore,1377
FF0006,Frozen Pizza,Regular,2025-12-01,HealthFoods Market,82
FF0007,Frozen Chicken Nuggets,Regular,2025-01-01,WholeChoice Market,214
FF0007,Frozen Chicken Nuggets,Regular,2025-01-01,SuperSaver Foods,171
FF0007,Frozen Chicken Nuggets,Regular,2025-01-01,UrbanEats Superstore,2010
FF0007,Frozen Chicken Nuggets,Regular,2025-01-01,Metro SuperMart,1347
FF0007,Frozen Chicken Nuggets,Regular,2025-01-01,DailyFresh Foods,499
FF0007,Frozen Chicken Nuggets,Regular,2025-01-01,FreshMart Grocery,129
FF0007,Frozen Chicken Nuggets,Regular,2025-01-01,Township Grocer,139
FF0007,Frozen Chicken Nuggets,Regular,2025-01-01,Organic Valley Market,3504
FF0007,Frozen Chicken Nuggets,Regular,2025-01-01,Green Valley Foods,332
FF0007,Frozen Chicken Nuggets,Regular,2025-01-01,MegaMart Wholesale,609
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,SuperSaver Foods,211
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,WholeChoice Market,218
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,Neighborhood Fresh,596
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,Township Grocer,2771
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,Metro SuperMart,584
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,MegaMart Wholesale,439
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,HealthFoods Market,707
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,Organic Valley Market,337
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,FamilyGrocer,33
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,QuickShop Retail,445
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,FreshMart Grocery,1704
FF0007,Frozen Chicken Nuggets,Regular,2025-02-01,UrbanEats Superstore,103
FF0007,Frozen Chicken Nuggets,Regular,2025-03-01,Organic Valley Market,1227
FF0007,Frozen Chicken Nuggets,Regular,2025-03-01,SuperSaver Foods,1343
FF0007,Frozen Chicken Nuggets,Regular,2025-03-01,QuickShop Retail,256
FF0007,Frozen Chicken Nuggets,Regular,2025-03-01,MegaMart Wholesale,1022
FF0007,Frozen Chicken Nuggets,Regular,2025-03-01,Township Grocer,89
FF0007,Frozen Chicken Nuggets,Regular,2025-03-01,FamilyGrocer,272
FF0007,Frozen Chicken Nuggets,Regular,2025-03-01,Green Valley Foods,1423
FF0007,Frozen Chicken Nuggets,Regular,2025-03-01,HealthFoods Market,1836
FF0007,Frozen Chicken Nuggets,Regular,2025-03-01,UrbanEats Superstore,861
FF0007,Frozen Chicken Nuggets,Regular,2025-03-01,WholeChoice Market,649
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,Green Valley Foods,178
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,SuperSaver Foods,248
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,MegaMart Wholesale,290
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,WholeChoice Market,450
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,HealthFoods Market,355
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,DailyFresh Foods,1235
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,FamilyGrocer,337
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,Organic Valley Market,2378
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,Metro SuperMart,935
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,Neighborhood Fresh,114
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,BudgetMart,1308
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,FreshMart Grocery,60
FF0007,Frozen Chicken Nuggets,Regular,2025-04-01,UrbanEats Superstore,834
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,Township Grocer,161
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,DailyFresh Foods,2009
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,Neighborhood Fresh,542
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,QuickShop Retail,1719
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,SuperSaver Foods,545
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,FamilyGrocer,415
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,FreshMart Grocery,239
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,Organic Valley Market,594
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,UrbanEats Superstore,95
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,BudgetMart,1456
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,HealthFoods Market,1126
FF0007,Frozen Chicken Nuggets,Regular,2025-05-01,Green Valley Foods,243
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,Metro SuperMart,873
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,HealthFoods Market,716
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,Township Grocer,138
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,MegaMart Wholesale,1267
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,BudgetMart,301
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,FreshMart Grocery,1195
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,UrbanEats Superstore,1299
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,SuperSaver Foods,204
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,Organic Valley Market,78
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,WholeChoice Market,1877
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,QuickShop Retail,762
FF0007,Frozen Chicken Nuggets,Regular,2025-06-01,FamilyGrocer,74
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,MegaMart Wholesale,176
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,Green Valley Foods,1057
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,SuperSaver Foods,865
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,Neighborhood Fresh,901
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,UrbanEats Superstore,233
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,FreshMart Grocery,238
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,FamilyGrocer,224
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,Metro SuperMart,171
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,Organic Valley Market,958
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,HealthFoods Market,1694
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,BudgetMart,1158
FF0007,Frozen Chicken Nuggets,Regular,2025-07-01,DailyFresh Foods,1412
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,UrbanEats Superstore,12
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,FreshMart Grocery,197
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,MegaMart Wholesale,937
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,Metro SuperMart,96
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,QuickShop Retail,503
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,WholeChoice Market,159
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,Organic Valley Market,8
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,DailyFresh Foods,181
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,FamilyGrocer,2445
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,Neighborhood Fresh,1061
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,Green Valley Foods,2106
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,SuperSaver Foods,439
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,BudgetMart,76
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,HealthFoods Market,521
FF0007,Frozen Chicken Nuggets,Regular,2025-08-01,Township Grocer,397
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,Neighborhood Fresh,270
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,DailyFresh Foods,1697
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,Green Valley Foods,77
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,Township Grocer,58
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,MegaMart Wholesale,583
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,FreshMart Grocery,1553
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,HealthFoods Market,898
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,WholeChoice Market,43
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,SuperSaver Foods,177
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,Organic Valley Market,1445
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,QuickShop Retail,158
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,UrbanEats Superstore,824
FF0007,Frozen Chicken Nuggets,Regular,2025-09-01,Metro SuperMart,946
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,QuickShop Retail,1313
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,Township Grocer,49
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,Metro SuperMart,102
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,UrbanEats Superstore,1451
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,DailyFresh Foods,86
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,HealthFoods Market,85
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,FamilyGrocer,14
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,Organic Valley Market,3610
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,BudgetMart,1540
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,MegaMart Wholesale,501
FF0007,Frozen Chicken Nuggets,Regular,2025-10-01,FreshMart Grocery,405
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,FreshMart Grocery,450
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,Neighborhood Fresh,1427
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,SuperSaver Foods,950
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,WholeChoice Market,161
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,QuickShop Retail,2322
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,Township Grocer,685
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,Green Valley Foods,6
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,DailyFresh Foods,183
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,FamilyGrocer,188
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,Metro SuperMart,44
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,Organic Valley Market,2002
FF0007,Frozen Chicken Nuggets,Regular,2025-11-01,MegaMart Wholesale,405
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,FreshMart Grocery,409
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,Neighborhood Fresh,2612
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,HealthFoods Market,252
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,DailyFresh Foods,462
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,Township Grocer,561
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,BudgetMart,574
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,MegaMart Wholesale,942
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,Green Valley Foods,2844
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,QuickShop Retail,273
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,WholeChoice Market,128
FF0007,Frozen Chicken Nuggets,Regular,2025-12-01,SuperSaver Foods,218
FF0008,Frozen Fish Fillets,Regular,2025-01-01,Organic Valley Market,334
FF0008,Frozen Fish Fillets,Regular,2025-01-01,Township Grocer,999
FF0008,Frozen Fish Fillets,Regular,2025-01-01,DailyFresh Foods,706
FF0008,Frozen Fish Fillets,Regular,2025-01-01,Green Valley Foods,811
FF0008,Frozen Fish Fillets,Regular,2025-01-01,QuickShop Retail,578
FF0008,Frozen Fish Fillets,Regular,2025-01-01,MegaMart Wholesale,105
FF0008,Frozen Fish Fillets,Regular,2025-01-01,UrbanEats Superstore,426
FF0008,Frozen Fish Fillets,Regular,2025-01-01,Neighborhood Fresh,2263
FF0008,Frozen Fish Fillets,Regular,2025-01-01,SuperSaver Foods,1500
FF0008,Frozen Fish Fillets,Regular,2025-01-01,BudgetMart,23
FF0008,Frozen Fish Fillets,Regular,2025-01-01,Metro SuperMart,97
FF0008,Frozen Fish Fillets,Regular,2025-01-01,HealthFoods Market,76
FF0008,Frozen Fish Fillets,Regular,2025-01-01,FamilyGrocer,701
FF0008,Frozen Fish Fillets,Regular,2025-01-01,WholeChoice Market,922
FF0008,Frozen Fish Fillets,Regular,2025-01-01,FreshMart Grocery,130
FF0008,Frozen Fish Fillets,Regular,2025-02-01,UrbanEats Superstore,1330
FF0008,Frozen Fish Fillets,Regular,2025-02-01,QuickShop Retail,651
FF0008,Frozen Fish Fillets,Regular,2025-02-01,DailyFresh Foods,921
FF0008,Frozen Fish Fillets,Regular,2025-02-01,Metro SuperMart,112
FF0008,Frozen Fish Fillets,Regular,2025-02-01,Neighborhood Fresh,398
FF0008,Frozen Fish Fillets,Regular,2025-02-01,Township Grocer,6
FF0008,Frozen Fish Fillets,Regular,2025-02-01,HealthFoods Market,182
FF0008,Frozen Fish Fillets,Regular,2025-02-01,MegaMart Wholesale,834
FF0008,Frozen Fish Fillets,Regular,2025-02-01,FreshMart Grocery,3093
FF0008,Frozen Fish Fillets,Regular,2025-02-01,FamilyGrocer,67
FF0008,Frozen Fish Fillets,Regular,2025-02-01,SuperSaver Foods,330
FF0008,Frozen Fish Fillets,Regular,2025-02-01,Green Valley Foods,1036
FF0008,Frozen Fish Fillets,Regular,2025-03-01,Green Valley Foods,866
FF0008,Frozen Fish Fillets,Regular,2025-03-01,HealthFoods Market,21
FF0008,Frozen Fish Fillets,Regular,2025-03-01,MegaMart Wholesale,828
FF0008,Frozen Fish Fillets,Regular,2025-03-01,Organic Valley Market,136
FF0008,Frozen Fish Fillets,Regular,2025-03-01,UrbanEats Superstore,1919
FF0008,Frozen Fish Fillets,Regular,2025-03-01,FreshMart Grocery,277
FF0008,Frozen Fish Fillets,Regular,2025-03-01,Township Grocer,239
FF0008,Frozen Fish Fillets,Regular,2025-03-01,WholeChoice Market,97
FF0008,Frozen Fish Fillets,Regular,2025-03-01,Neighborhood Fresh,220
FF0008,Frozen Fish Fillets,Regular,2025-03-01,QuickShop Retail,1266
FF0008,Frozen Fish Fillets,Regular,2025-03-01,SuperSaver Foods,3394
FF0008,Frozen Fish Fillets,Regular,2025-03-01,BudgetMart,278
FF0008,Frozen Fish Fillets,Regular,2025-04-01,FreshMart Grocery,370
FF0008,Frozen Fish Fillets,Regular,2025-04-01,Township Grocer,1334
FF0008,Frozen Fish Fillets,Regular,2025-04-01,MegaMart Wholesale,82
FF0008,Frozen Fish Fillets,Regular,2025-04-01,QuickShop Retail,748
FF0008,Frozen Fish Fillets,Regular,2025-04-01,BudgetMart,553
FF0008,Frozen Fish Fillets,Regular,2025-04-01,Organic Valley Market,867
FF0008,Frozen Fish Fillets,Regular,2025-04-01,DailyFresh Foods,56
FF0008,Frozen Fish Fillets,Regular,2025-04-01,SuperSaver Foods,732
FF0008,Frozen Fish Fillets,Regular,2025-04-01,FamilyGrocer,695
FF0008,Frozen Fish Fillets,Regular,2025-04-01,HealthFoods Market,694
FF0008,Frozen Fish Fillets,Regular,2025-04-01,Green Valley Foods,780
FF0008,Frozen Fish Fillets,Regular,2025-04-01,WholeChoice Market,952
FF0008,Frozen Fish Fillets,Regular,2025-04-01,Metro SuperMart,1379
FF0008,Frozen Fish Fillets,Regular,2025-04-01,Neighborhood Fresh,265
FF0008,Frozen Fish Fillets,Regular,2025-05-01,SuperSaver Foods,140
FF0008,Frozen Fish Fillets,Regular,2025-05-01,QuickShop Retail,1427
FF0008,Frozen Fish Fillets,Regular,2025-05-01,MegaMart Wholesale,288
FF0008,Frozen Fish Fillets,Regular,2025-05-01,DailyFresh Foods,498
FF0008,Frozen Fish Fillets,Regular,2025-05-01,Township Grocer,69
FF0008,Frozen Fish Fillets,Regular,2025-05-01,UrbanEats Superstore,1734
FF0008,Frozen Fish Fillets,Regular,2025-05-01,BudgetMart,1561
FF0008,Frozen Fish Fillets,Regular,2025-05-01,FamilyGrocer,1419
FF0008,Frozen Fish Fillets,Regular,2025-05-01,Organic Valley Market,381
FF0008,Frozen Fish Fillets,Regular,2025-05-01,Metro SuperMart,204
FF0008,Frozen Fish Fillets,Regular,2025-05-01,WholeChoice Market,1089
FF0008,Frozen Fish Fillets,Regular,2025-05-01,Green Valley Foods,735
FF0008,Frozen Fish Fillets,Regular,2025-05-01,Neighborhood Fresh,210
FF0008,Frozen Fish Fillets,Regular,2025-06-01,Township Grocer,673
FF0008,Frozen Fish Fillets,Regular,2025-06-01,WholeChoice Market,492
FF0008,Frozen Fish Fillets,Regular,2025-06-01,HealthFoods Market,493
FF0008,Frozen Fish Fillets,Regular,2025-06-01,Green Valley Foods,668
FF0008,Frozen Fish Fillets,Regular,2025-06-01,QuickShop Retail,1482
FF0008,Frozen Fish Fillets,Regular,2025-06-01,Metro SuperMart,852
FF0008,Frozen Fish Fillets,Regular,2025-06-01,UrbanEats Superstore,32
FF0008,Frozen Fish Fillets,Regular,2025-06-01,FreshMart Grocery,1070
FF0008,Frozen Fish Fillets,Regular,2025-06-01,FamilyGrocer,142
FF0008,Frozen Fish Fillets,Regular,2025-06-01,DailyFresh Foods,264
FF0008,Frozen Fish Fillets,Regular,2025-06-01,BudgetMart,346
FF0008,Frozen Fish Fillets,Regular,2025-06-01,SuperSaver Foods,366
FF0008,Frozen Fish Fillets,Regular,2025-06-01,Organic Valley Market,319
FF0008,Frozen Fish Fillets,Regular,2025-06-01,MegaMart Wholesale,1547
FF0008,Frozen Fish Fillets,Regular,2025-06-01,Neighborhood Fresh,683
FF0008,Frozen Fish Fillets,Regular,2025-07-01,FamilyGrocer,214
FF0008,Frozen Fish Fillets,Regular,2025-07-01,Metro SuperMart,773
FF0008,Frozen Fish Fillets,Regular,2025-07-01,Green Valley Foods,3889
FF0008,Frozen Fish Fillets,Regular,2025-07-01,SuperSaver Foods,970
FF0008,Frozen Fish Fillets,Regular,2025-07-01,Organic Valley Market,20
FF0008,Frozen Fish Fillets,Regular,2025-07-01,Neighborhood Fresh,505
FF0008,Frozen Fish Fillets,Regular,2025-07-01,DailyFresh Foods,69
FF0008,Frozen Fish Fillets,Regular,2025-07-01,WholeChoice Market,56
FF0008,Frozen Fish Fillets,Regular,2025-07-01,FreshMart Grocery,490
FF0008,Frozen Fish Fillets,Regular,2025-07-01,HealthFoods Market,490
FF0008,Frozen Fish Fillets,Regular,2025-07-01,QuickShop Retail,2351
FF0008,Frozen Fish Fillets,Regular,2025-08-01,FamilyGrocer,591
FF0008,Frozen Fish Fillets,Regular,2025-08-01,BudgetMart,412
FF0008,Frozen Fish Fillets,Regular,2025-08-01,FreshMart Grocery,332
FF0008,Frozen Fish Fillets,Regular,2025-08-01,SuperSaver Foods,1791
FF0008,Frozen Fish Fillets,Regular,2025-08-01,Organic Valley Market,17
FF0008,Frozen Fish Fillets,Regular,2025-08-01,QuickShop Retail,848
FF0008,Frozen Fish Fillets,Regular,2025-08-01,MegaMart Wholesale,2575
FF0008,Frozen Fish Fillets,Regular,2025-08-01,HealthFoods Market,639
FF0008,Frozen Fish Fillets,Regular,2025-08-01,WholeChoice Market,2150
FF0008,Frozen Fish Fillets,Regular,2025-08-01,UrbanEats Superstore,41
FF0008,Frozen Fish Fillets,Regular,2025-08-01,Township Grocer,422
FF0008,Frozen Fish Fillets,Regular,2025-09-01,WholeChoice Market,1513
FF0008,Frozen Fish Fillets,Regular,2025-09-01,Green Valley Foods,1762
FF0008,Frozen Fish Fillets,Regular,2025-09-01,UrbanEats Superstore,104
FF0008,Frozen Fish Fillets,Regular,2025-09-01,Neighborhood Fresh,11
FF0008,Frozen Fish Fillets,Regular,2025-09-01,FreshMart Grocery,655
FF0008,Frozen Fish Fillets,Regular,2025-09-01,Township Grocer,278
FF0008,Frozen Fish Fillets,Regular,2025-09-01,SuperSaver Foods,47
